rescue_candidate	mapping_hit	sam_flag	hit_POS_MLprob	candidate_structural_category	rescue_result	exclusion_reason	best_match_for_candidate	best_match_id
PB.75810.1	ENST00000441876.7	256	0.912	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000441876.7
PB.75810.1	PB.157528.1	2048	0.732	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.23117.1	ENST00000441876.7	0	0.912	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000441876.7
PB.23117.1	ENST00000216214.7	256	0.578	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.88857.1	ENST00000441876.7	0	0.912	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000441876.7
PB.88857.1	ENST00000216214.7	256	0.578	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.88857.1	PB.157528.1	256	0.732	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.137409.1	ENST00000441876.7	0	0.912	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000441876.7
PB.137409.1	ENST00000216214.7	256	0.578	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.137409.1	PB.157528.1	256	0.732	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.37974.1	ENST00000441876.7	0	0.912	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000441876.7
PB.37974.1	ENST00000216214.7	256	0.578	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.37974.1	PB.157528.1	256	0.732	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.164636.1	ENST00000441876.7	0	0.912	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000441876.7
PB.164636.1	ENST00000216214.7	256	0.578	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.164636.1	PB.157528.1	256	0.732	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.37974.2	ENST00000216214.7	0	0.578	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.37974.2	ENST00000441876.7	256	0.912	novel_not_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000441876.7
PB.30513.2	ENST00000216214.7	0	0.578	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.30513.2	ENST00000441876.7	256	0.912	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000441876.7
PB.30513.2	PB.157528.1	256	0.732	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.45514.2	ENST00000216214.7	0	0.578	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.45514.2	ENST00000441876.7	256	0.912	incomplete-splice_match	rescued_mapping	NA	reference_transcript	ENST00000441876.7
PB.45514.2	PB.157528.1	256	0.732	incomplete-splice_match	not_rescued	ML_probability	reference_transcript	ENST00000441876.7
PB.53049.1	PB.68342.2	0	0.878	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.68342.2
PB.150617.1	ENST00000327858.11	0	0.934	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.143929.1
PB.150617.1	PB.143929.1	256	0.936	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.143929.1
PB.150617.1	PB.157529.1	256	0.78	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.143929.1
PB.150617.1	PB.15818.2	256	0.75	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.143929.1
PB.37976.1	ENST00000252934.10	0	0.942	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.45516.2
PB.37976.1	PB.45516.2	256	0.988	novel_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.45516.2
PB.37976.1	ENST00000381061.8	256	0.206	novel_in_catalog	not_rescued	ML_probability	reference_transcript	PB.45516.2
PB.37976.1	PB.45516.1	256	0.644	novel_in_catalog	not_rescued	ML_probability	reference_transcript	PB.45516.2
PB.30516.1	ENST00000252934.10	0	0.942	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	PB.45516.2
PB.30516.1	PB.45516.2	256	0.988	novel_not_in_catalog	not_rescued	long_read_transcript	reference_transcript	PB.45516.2
PB.30516.1	ENST00000381061.8	256	0.206	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.45516.2
PB.30516.1	PB.45516.1	256	0.644	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	PB.45516.2
PB.164637.1	ENST00000252934.10	0	0.942	incomplete-splice_match	not_rescued	reference_already_present	reference_transcript	ENST00000252934.10
PB.83257.1	ENST00000435439.5	0	0.566	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.83257.2	ENST00000435439.5	0	0.566	novel_not_in_catalog	not_rescued	ML_probability	unknown	unknown
PB.164639.1	ENST00000360737.4	0	0.718	novel_in_catalog	rescued_mapping	NA	reference_transcript	ENST00000360737.4
PB.164639.1	ENST00000435439.5	256	0.566	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000360737.4
PB.3870.1	ENST00000407236.5	0	0.92	novel_not_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000262735.9
PB.3870.1	ENST00000262735.9	256	0.944	novel_not_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000262735.9
PB.88859.1	ENST00000262735.9	0	0.944	novel_in_catalog	not_rescued	reference_already_present	reference_transcript	ENST00000262735.9
PB.88859.1	ENST00000407236.5	256	0.92	novel_in_catalog	not_rescued	ML_probability	reference_transcript	ENST00000262735.9
PB.130944.1	PB.124854.1	0	0.968	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.124854.1
PB.143931.1	PB.150620.1	0	0.86	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.143931.1	ENST00000381031.8	256	0.932	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.143931.1	PB.150620.3	256	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150620.3
PB.143931.1	PB.15822.2	256	0.778	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.130945.1	ENST00000381031.8	0	0.932	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.130945.1	PB.150620.3	256	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150620.3
PB.130945.1	PB.150620.1	256	0.86	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.130945.1	PB.15822.2	256	0.778	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.130945.1	PB.23121.1	256	0.75	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.150620.2	ENST00000381031.8	0	0.932	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.150620.2	PB.150620.3	256	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150620.3
PB.150620.2	PB.150620.1	256	0.86	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.150620.2	PB.15822.2	256	0.778	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.150620.2	PB.23121.1	256	0.75	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.143931.2	PB.150620.1	0	0.86	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.143931.2	ENST00000381031.8	256	0.932	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.143931.2	PB.150620.3	256	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150620.3
PB.143931.2	PB.15822.2	256	0.778	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.157531.1	PB.150620.3	0	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150620.3
PB.157531.1	PB.150620.1	256	0.86	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.157531.1	ENST00000381031.8	256	0.932	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.8723.1	ENST00000381031.8	0	0.932	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.8723.1	PB.150620.1	256	0.86	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.8723.1	PB.150620.3	256	0.99	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150620.3
PB.37979.2	PB.150620.1	0	0.86	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.37979.2	PB.15822.2	256	0.778	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.37979.2	ENST00000381031.8	256	0.932	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.37979.2	PB.150620.3	256	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150620.3
PB.37979.2	PB.23121.1	256	0.75	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.53053.1	PB.150620.1	0	0.86	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.53053.1	PB.150620.3	256	0.99	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150620.3
PB.53053.1	PB.15822.2	256	0.778	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.53053.1	ENST00000381031.8	256	0.932	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.53053.1	PB.23121.1	256	0.75	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.53053.1	PB.60737.1	256	0.794	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150620.3
PB.111692.1	ENST00000454366.2	0	0.898	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.111692.1	PB.150621.1	256	0.984	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.111692.1	PB.8724.4	256	0.816	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.111692.1	PB.3872.3	256	0.756	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.8724.1	PB.8724.4	0	0.816	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.8724.1	PB.3872.3	256	0.756	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.8724.1	PB.88860.1	256	0.7	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.8724.4
PB.8724.2	PB.8724.4	0	0.816	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.8724.2	PB.3872.3	256	0.756	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.8724.2	PB.88860.1	256	0.7	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.8724.4
PB.8724.3	ENST00000454366.2	0	0.898	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.8724.3	PB.8724.4	256	0.816	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.8724.3	PB.3872.3	256	0.756	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.8724.3	PB.150621.1	256	0.984	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.8724.3	PB.88860.1	256	0.7	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.3872.2	PB.8724.4	0	0.816	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.3872.2	ENST00000454366.2	256	0.898	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.3872.2	PB.150621.1	256	0.984	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.3872.2	PB.3872.3	256	0.756	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.137410.2	PB.150621.1	0	0.984	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.137410.2	ENST00000454366.2	256	0.898	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.137410.2	PB.8724.4	256	0.816	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.137410.2	PB.3872.3	256	0.756	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.137410.2	PB.88860.1	256	0.7	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.157532.1	ENST00000454366.2	0	0.898	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.157532.1	PB.8724.4	256	0.816	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.157532.1	PB.150621.1	256	0.984	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.157532.1	PB.3872.3	256	0.756	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.157532.1	PB.88860.1	256	0.7	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.96213.1	PB.3872.3	0	0.756	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.3872.3
PB.137410.4	PB.3872.3	0	0.756	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.137410.4	PB.8724.4	256	0.816	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.137410.4	PB.150621.1	256	0.984	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.137410.4	ENST00000454366.2	256	0.898	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.137410.3	PB.3872.3	0	0.756	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.137410.3	PB.150621.1	256	0.984	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.137410.3	PB.8724.4	256	0.816	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.137410.3	ENST00000454366.2	256	0.898	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.8724.5	PB.3872.3	0	0.756	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.8724.5	PB.8724.4	256	0.816	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.8724.5	PB.88860.1	256	0.7	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.8724.4
PB.130946.3	PB.8724.4	0	0.816	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.130946.3	PB.88860.1	256	0.7	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.8724.4
PB.130946.3	PB.3872.3	256	0.756	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.75815.1	PB.37980.1	0	0.702	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.75815.1	ENST00000454366.2	256	0.898	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.75815.1	PB.8724.4	256	0.816	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.75815.1	PB.3872.3	256	0.756	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.75815.1	PB.88860.1	256	0.7	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.75815.1	PB.150621.1	256	0.984	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.143932.3	PB.8724.4	0	0.816	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.143932.3	PB.37980.1	256	0.702	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.143932.3	PB.150621.1	256	0.984	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.143932.3	PB.3872.3	256	0.756	novel_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.150621.1
PB.143932.3	PB.60739.1	256	0.772	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.143932.3	ENST00000454366.2	256	0.898	novel_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.150621.1
PB.157532.4	PB.8724.4	0	0.816	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.157532.4	PB.88860.1	256	0.7	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.8724.4
PB.157532.4	PB.3872.3	256	0.756	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.164642.1	PB.8724.4	0	0.816	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.164642.1	PB.88860.1	256	0.7	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.8724.4
PB.164642.1	PB.3872.3	256	0.756	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.8724.4
PB.164642.1	PB.37980.2	256	0.712	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.8724.4
PB.150622.1	PB.150622.2	0	0.88	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.143933.1
PB.150622.1	PB.143933.1	256	0.918	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.143933.1
PB.137411.1	PB.130947.1	0	0.816	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.130947.1
PB.137411.1	PB.137411.2	256	0.756	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.130947.1
PB.150622.3	PB.143933.1	0	0.918	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.143933.1
PB.150622.3	PB.150622.2	256	0.88	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.143933.1
PB.30520.2	PB.143933.1	0	0.918	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.53055.2
PB.30520.2	PB.150622.2	256	0.88	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.53055.2
PB.30520.2	ENST00000645190.1	256	0.934	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.53055.2
PB.30520.2	PB.53055.1	256	0.718	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.53055.2
PB.30520.2	PB.53055.2	256	0.98	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.53055.2
PB.60740.3	PB.60740.2	0	0.982	novel_not_in_catalog	not_rescued	long_read_transcript	long_read_transcript	PB.60740.2
PB.60740.3	ENST00000645190.1	256	0.934	novel_not_in_catalog	not_rescued	ML_probability	long_read_transcript	PB.60740.2
